,MAJOR,CLASS,YEAR,COURSE,CRN,DESCRIPTION,INSTRUCTOR,CREDIT,ENRL,CAP,TERM SCHEDULE,COMMENTS,FINAL SCHEDULE,termcode
15,SE,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
16,ME,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
17,ME,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
18,ME,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
19,CE,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
20,CE,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
21,ME,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
22,EE,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
23,ME,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
24,ME,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
25,CE,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
26,ME,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
27,BE,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
28,CE,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
29,CHE,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
30,ME,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
31,ME,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
32,CPE,SO,Y2,MA212-10,2361,Matr Alg & Sys of Diff Equatns,shibberu,4,32,28,MTRF/2/G315,Y2/SOPH Section,W at 6pm in O159,201420
1,MA/CPLS,SR,Y5,MA490-01,2389,Data Mining,shibberu,4,13,25,MTRF/8/G220,Crosslisted w/ CSSE490 - Data Mining,T at 6pm in O203,201420
2,SE,JR,Y2,MA490-01,2389,Data Mining,shibberu,4,13,25,MTRF/8/G220,Crosslisted w/ CSSE490 - Data Mining,T at 6pm in O203,201420
3,CS,JR,Y2,MA490-01,2389,Data Mining,shibberu,4,13,25,MTRF/8/G220,Crosslisted w/ CSSE490 - Data Mining,T at 6pm in O203,201420
4,SE,SR,Y4,MA490-01,2389,Data Mining,shibberu,4,13,25,MTRF/8/G220,Crosslisted w/ CSSE490 - Data Mining,T at 6pm in O203,201420
5,SE,SR,Y4,MA490-01,2389,Data Mining,shibberu,4,13,25,MTRF/8/G220,Crosslisted w/ CSSE490 - Data Mining,T at 6pm in O203,201420
6,CS,SR,Y4,MA490-01,2389,Data Mining,shibberu,4,13,25,MTRF/8/G220,Crosslisted w/ CSSE490 - Data Mining,T at 6pm in O203,201420
7,BE/CPLS,SR,Y4,MA490-01,2389,Data Mining,shibberu,4,13,25,MTRF/8/G220,Crosslisted w/ CSSE490 - Data Mining,T at 6pm in O203,201420
8,EE,SR,Y4,MA490-01,2389,Data Mining,shibberu,4,13,25,MTRF/8/G220,Crosslisted w/ CSSE490 - Data Mining,T at 6pm in O203,201420
9,SE,SR,Y4,MA490-01,2389,Data Mining,shibberu,4,13,25,MTRF/8/G220,Crosslisted w/ CSSE490 - Data Mining,T at 6pm in O203,201420
10,SE,JR,Y2,MA490-01,2389,Data Mining,shibberu,4,13,25,MTRF/8/G220,Crosslisted w/ CSSE490 - Data Mining,T at 6pm in O203,201420
11,MA,JR,Y3,MA490-01,2389,Data Mining,shibberu,4,13,25,MTRF/8/G220,Crosslisted w/ CSSE490 - Data Mining,T at 6pm in O203,201420
12,EE,SR,Y5,MA490-01,2389,Data Mining,shibberu,4,13,25,MTRF/8/G220,Crosslisted w/ CSSE490 - Data Mining,T at 6pm in O203,201420
13,MA,JR,Y2,MA490-01,2389,Data Mining,shibberu,4,13,25,MTRF/8/G220,Crosslisted w/ CSSE490 - Data Mining,T at 6pm in O203,201420
1,CHEM,SO,Y1,CHEM470-04,3314,Computational Biochemistry,brandt&shibberu,4,3,16,MTRF/6/G220,Prerequ: MA212,,201430
2,CS,SR,Y4,CHEM470-04,3314,Computational Biochemistry,brandt&shibberu,4,3,16,MTRF/6/G220,Prerequ: MA212,,201430
3,MA,SR,Y4,CHEM470-04,3314,Computational Biochemistry,brandt&shibberu,4,3,16,MTRF/6/G220,Prerequ: MA212,,201430
1,CPE,SO,Y2,CSSE490-02,3537,Topics in CS: Big Data Seminar,shibberu,1,8,25,W/7/O159:W/7/O157,Crosslisted w/ MA and EMGT,,201430
2,CE,SO,Y2,CSSE490-02,3537,Topics in CS: Big Data Seminar,shibberu,1,8,25,W/7/O159:W/7/O157,Crosslisted w/ MA and EMGT,,201430
3,CHE,SR,Y4,CSSE490-02,3537,Topics in CS: Big Data Seminar,shibberu,1,8,25,W/7/O159:W/7/O157,Crosslisted w/ MA and EMGT,,201430
4,CS,JR,Y2,CSSE490-02,3537,Topics in CS: Big Data Seminar,shibberu,1,8,25,W/7/O159:W/7/O157,Crosslisted w/ MA and EMGT,,201430
5,CS/SE,SR,Y3,CSSE490-02,3537,Topics in CS: Big Data Seminar,shibberu,1,8,25,W/7/O159:W/7/O157,Crosslisted w/ MA and EMGT,,201430
6,CE,JR,Y2,CSSE490-02,3537,Topics in CS: Big Data Seminar,shibberu,1,8,25,W/7/O159:W/7/O157,Crosslisted w/ MA and EMGT,,201430
7,CPE,JR,Y2,CSSE490-02,3537,Topics in CS: Big Data Seminar,shibberu,1,8,25,W/7/O159:W/7/O157,Crosslisted w/ MA and EMGT,,201430
8,CPE,SO,Y2,CSSE490-02,3537,Topics in CS: Big Data Seminar,shibberu,1,8,25,W/7/O159:W/7/O157,Crosslisted w/ MA and EMGT,,201430
1,CS,SR,Y4,EMGT497-01,3539,EMGT Sp Topic:Big Data Seminar,shibberu,1,3,25,W/7/O159:W/7/O157,Crosslisted w/ MA and EMGT,,201430
2,ME,FR,Y1,EMGT497-01,3539,EMGT Sp Topic:Big Data Seminar,shibberu,1,3,25,W/7/O159:W/7/O157,Crosslisted w/ MA and EMGT,,201430
3,EMGT,GR,YGR,EMGT497-01,3539,EMGT Sp Topic:Big Data Seminar,shibberu,1,3,25,W/7/O159:W/7/O157,Crosslisted w/ MA and EMGT,,201430
1,CHE,SO,Y1,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
2,ME,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
3,CHE,JR,Y1,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
4,ME,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
5,ME,SO,Y1,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
6,CHE,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
7,ME,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
8,CHE,SO,Y1,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
9,ME,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
10,AB,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
11,BE,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
12,CHE,JR,Y3,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
13,ME,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
14,ME,JR,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
15,ME,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
16,BE,SO,Y1,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
17,ME,SO,Y1,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
18,ME,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
19,ME,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
20,ME,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
21,ME,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
22,ME,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
23,ME,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
24,ME,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
25,CE,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
26,EE,SO,Y2,MA223-07,3420,Engineering Statistics I,shibberu,4,26,30,MTRF/1/G219,,W at 1pm in G313,201430
1,ME,SO,Y2,MA490-03,3538,Topics in MA: Big Data Seminar,shibberu,1,9,25,W/7/O159:W/7/O157,Crosslisted w/ CSSE and EMGT,,201430
2,ME,SR,Y4,MA490-03,3538,Topics in MA: Big Data Seminar,shibberu,1,9,25,W/7/O159:W/7/O157,Crosslisted w/ CSSE and EMGT,,201430
3,CS,SO,Y2,MA490-03,3538,Topics in MA: Big Data Seminar,shibberu,1,9,25,W/7/O159:W/7/O157,Crosslisted w/ CSSE and EMGT,,201430
4,EE,JR,Y3,MA490-03,3538,Topics in MA: Big Data Seminar,shibberu,1,9,25,W/7/O159:W/7/O157,Crosslisted w/ CSSE and EMGT,,201430
5,ME,SO,Y2,MA490-03,3538,Topics in MA: Big Data Seminar,shibberu,1,9,25,W/7/O159:W/7/O157,Crosslisted w/ CSSE and EMGT,,201430
6,EMGT,GR,YGR,MA490-03,3538,Topics in MA: Big Data Seminar,shibberu,1,9,25,W/7/O159:W/7/O157,Crosslisted w/ CSSE and EMGT,,201430
7,ME,GR,YGR,MA490-03,3538,Topics in MA: Big Data Seminar,shibberu,1,9,25,W/7/O159:W/7/O157,Crosslisted w/ CSSE and EMGT,,201430
8,MA,JR,Y2,MA490-03,3538,Topics in MA: Big Data Seminar,shibberu,1,9,25,W/7/O159:W/7/O157,Crosslisted w/ CSSE and EMGT,,201430
9,EE,JR,Y2,MA490-03,3538,Topics in MA: Big Data Seminar,shibberu,1,9,25,W/7/O159:W/7/O157,Crosslisted w/ CSSE and EMGT,,201430
1,SE,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
2,ME,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
3,ME,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
4,CHE,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
5,CPE,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
6,CPE,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
7,CE,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
8,ME,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
9,BE,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
10,CS,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
11,CHE,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
12,ME,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
13,EE,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
14,CPE,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
15,BE,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
16,ME,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
17,MA,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
18,ME,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
19,BE,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
20,CHE,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
21,ME,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
22,CHE,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
23,BE,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
24,ME,FR,Y1,MA111-09,1187,Calculus I,shibberu,5,24,26,MTWRF/5/G222,,T at 8am in M107,201610
1,SE,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
2,CHE,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
3,CS,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
4,CPE,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
5,EP,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
6,ME,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
7,EE,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
8,ME,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
9,CHE,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
10,ME,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
11,0000,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
12,ME,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
13,BE,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
14,ME,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
15,CPE,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
16,EE,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
17,CHE,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
18,EE,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
19,CS,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
20,CE,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
21,BE,FR,Y1,MA111-10,1188,Calculus I,shibberu,5,21,26,MTWRF/6/G222,,T at 8am in M111,201610
1,ME,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
2,ME,JR,Y3,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
3,CHE,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
4,ME,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
5,EE,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
6,ME,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
7,ME,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
8,CE,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
9,CPE,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
10,BE,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
11,EE,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
12,ME,SO,Y3,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
13,CPE,SO,Y3,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
14,CHE,SO,Y3,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
15,CE,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
16,EE,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
17,CHE,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
18,ME,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
19,CE,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
20,EE,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
21,CE,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
22,EE,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
23,ME,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
24,CHE,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
25,CHE,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
26,CPE,SO,Y2,MA211-12,1212,Differential Equations,shibberu,4,26,25,MTRF/9/G219,SO,T at 6pm in G219,201610
1,CS,JR,Y3,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
2,CS,JR,Y2,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
3,CS,JR,Y2,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
4,CS,SO,Y2,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
5,SE,SR,Y4,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
6,SE,JR,Y2,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
7,CS,SR,Y4,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
8,MA/CS,SR,Y4,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
9,CPE,SR,Y4,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
10,CHE/CPLS,SR,Y3,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
11,CS/SE,JR,Y3,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
12,MA/CS,SR,Y4,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
13,CS,JR,Y2,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
14,CS,JR,Y3,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
15,CS,SO,Y2,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
16,CS,SR,Y5,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
17,MA,SO,Y2,CSSE490-03,2552,Data Mining,shibberu,4,17,25,MTRF/7/G220,Crosslisted w/ MA490-02,W at 6pm in G313,201620
1,ME,JR,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
2,BE,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
3,BE,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
4,ME,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
5,ME,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
6,ME,SO,Y3,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
7,ME,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
8,CE,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
9,ME,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
10,ME,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
11,BE,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
12,ME,SO,Y3,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
13,ME,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
14,ME,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
15,CHE,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
16,OE,SO,Y3,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
17,CE,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
18,CS,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
19,ME,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
20,CS,JR,Y3,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
21,CHE,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
22,PH,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
23,EE,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
24,CE,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
25,CHE,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
26,OE,SO,Y2,MA211-07,2609,Differential Equations,shibberu,4,26,26,MTRF/9/G222,,T at 1pm in O203,201620
1,MA,SR,Y5,MA490-02,2443,Data Mining,shibberu,4,13,25,MTRF/7/G220,Crosslisted w/ CSSE490-03,W at 6pm in G313,201620
